,question,answer
1185,認定 こども 園 について 教え て ください 。,認定 こども 園 と は 、 保育園 と 幼稚園 の 機能 や 特長 を あわせ 持つ 施設 です 。 市内 の 認定 こども 園 は 、 保育 所 型 の 認定 こども 園 で 、 認可 保育園 として 認可 を 受け て い ます 。 3 ~ 5 歳児 に なる と 、 保育 が 必要 な お子さん に 加え 、 保育 の 必要 性 に かかわら ず 、 利用 時間 が 短 ・ 中 時間 の お子さん も 入園 でき ます 。 ※ 短 ・ 中 時間 の 利用 を 希望 する 場合 は 、 各 園 に 直接 お 問い合わせ ください 。
1186,認定 こども 園 の 申 申し込み を 行い の です が 。,( 認定 こども 園 の 申し込み 方法 を 記載 し て ください 。 ) 例 「 認定 こども 園 へ の 入園 を 希望 する 場合 は 、 希望 する こども 園 へ 申込 書 を 提出 し て ください 。 申し込み の 受付 期間 は 園 ごと に 異なり ます 。 詳しく は 各 園 の ホームページ を ご 確認 ください 。 」
1187,認定 こども 園 の 申 申し込み を 行い の です が 。,( 認定 こども 園 の 申し込み 方法 を 記載 し て ください 。 ) 例 「 認定 こども 園 へ の 入園 を 希望 する 場合 は 、 希望 する こども 園 へ 申込 書 を 提出 し て ください 。 申し込み の 受付 期間 は 園 ごと に 異なり ます 。 詳しく は 各 園 の ホームページ を ご 確認 ください 。 」
1188,認証 保育 所 と は 何 です か ?,認証 保育 所 と は 、 認可 外 保育 施設 の うち 、 ● ● 県 が 定め た 基準 を 満たし て 、 ● ● 県 が 認証 し た 施設 です 。 5 歳児 まで お 預かり する 施設 と 、 2 歳児 まで お 預かり する 施設 が あり ます 。 [UNK] 認証 保育 所 の 一覧 は こちら ( 自治体 HP 内 関連 ページ の URL ) 入園 を 希望 する 場合 は 、 認証 保育 所 に 直接 お 申し込み ください 。
1189,認証 保育 所 と は 何 です か ?,認証 保育 所 と は 、 認可 外 保育 施設 の うち 、 ● ● 県 が 定め た 基準 を 満たし て 、 ● ● 県 が 認証 し た 施設 です 。 5 歳児 まで お 預かり する 施設 と 、 2 歳児 まで お 預かり する 施設 が あり ます 。 [UNK] 認証 保育 所 の 一覧 は こちら ( 自治体 HP 内 関連 ページ の URL ) 入園 を 希望 する 場合 は 、 認証 保育 所 に 直接 お 申し込み ください 。
1190,認証 保育 所 と は 何 です か ?,認証 保育 所 と は 、 認可 外 保育 施設 の うち 、 ● ● 県 が 定め た 基準 を 満たし て 、 ● ● 県 が 認証 し た 施設 です 。 5 歳児 まで お 預かり する 施設 と 、 2 歳児 まで お 預かり する 施設 が あり ます 。 [UNK] 認証 保育 所 の 一覧 は こちら ( 自治体 HP 内 関連 ページ の URL ) 入園 を 希望 する 場合 は 、 認証 保育 所 に 直接 お 申し込み ください 。
1191,資源 ごみ について 教え て ください 。,資源 ごみ と は 、 蛍光 管 類 、 スプレー 缶 ・ カセット ボンベ 、 古紙 、 びん 、 缶 、 ペットボトル など です 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
1192,資源 ごみ について 教え て ください 。,資源 ごみ と は 、 蛍光 管 類 、 スプレー 缶 ・ カセット ボンベ 、 古紙 、 びん 、 缶 、 ペットボトル など です 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
1193,資源 ごみ について 教え て ください 。,資源 ごみ と は 、 蛍光 管 類 、 スプレー 缶 ・ カセット ボンベ 、 古紙 、 びん 、 缶 、 ペットボトル など です 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
1194,質問 が でき ます か ?,( 回答 可能 な 分野 ・ 範囲 を 記載 し て ください 。 ) 例 「 今 は 子育て 分野 が 中心 です が 、 話しかけ て いただけれ ば 、 できるだけ お答え し たい と 思っ て い ます 。 今 は 答え ら え ない ご 質問 も 、 学習 し て 答え られる よう に なり ます ので 、 たくさん 話しかけ て ください ね ♪」
1195,質問 が でき ます か ?,( 回答 可能 な 分野 ・ 範囲 を 記載 し て ください 。 ) 例 「 今 は 子育て 分野 が 中心 です が 、 話しかけ て いただけれ ば 、 できるだけ お答え し たい と 思っ て い ます 。 今 は 答え ら え ない ご 質問 も 、 学習 し て 答え られる よう に なり ます ので 、 たくさん 話しかけ て ください ね ♪」
1196,質問 が でき ます か ?,( 回答 可能 な 分野 ・ 範囲 を 記載 し て ください 。 ) 例 「 今 は 子育て 分野 が 中心 です が 、 話しかけ て いただけれ ば 、 できるだけ お答え し たい と 思っ て い ます 。 今 は 答え ら え ない ご 質問 も 、 学習 し て 答え られる よう に なり ます ので 、 たくさん 話しかけ て ください ね ♪」
1197,赤ちゃん が 泣き 止 ま ない 。,ご 心配 です ね 。 赤ちゃん が 泣き やま ない とき は ミルク や おむつ 、 抱っこ 等 欲し がっ て いる と 思う もの を いろいろ 確かめ て み ましょ う 。 生後 1 ~ 2 か月 頃 を ピーク に 何 を し て も 泣き やま ない 時期 が あり ます が 、 それ は 正常 な こと です 。 決して 赤ちゃん の 口 を 塞い だり 、 激しく 揺さぶっ たり し て は いけ ませ ん 。 高熱 が 出 て い たり 、 ご 心配 で あれ ば 医療 機関 を 受診 し ましょ う 。
1198,赤ちゃん が 泣き 止 ま ない 。,ご 心配 です ね 。 赤ちゃん が 泣き やま ない とき は ミルク や おむつ 、 抱っこ 等 欲し がっ て いる と 思う もの を いろいろ 確かめ て み ましょ う 。 生後 1 ~ 2 か月 頃 を ピーク に 何 を し て も 泣き やま ない 時期 が あり ます が 、 それ は 正常 な こと です 。 決して 赤ちゃん の 口 を 塞い だり 、 激しく 揺さぶっ たり し て は いけ ませ ん 。 高熱 が 出 て い たり 、 ご 心配 で あれ ば 医療 機関 を 受診 し ましょ う 。
1199,赤ちゃん が 泣き 止 ま ない 。,ご 心配 です ね 。 赤ちゃん が 泣き やま ない とき は ミルク や おむつ 、 抱っこ 等 欲し がっ て いる と 思う もの を いろいろ 確かめ て み ましょ う 。 生後 1 ~ 2 か月 頃 を ピーク に 何 を し て も 泣き やま ない 時期 が あり ます が 、 それ は 正常 な こと です 。 決して 赤ちゃん の 口 を 塞い だり 、 激しく 揺さぶっ たり し て は いけ ませ ん 。 高熱 が 出 て い たり 、 ご 心配 で あれ ば 医療 機関 を 受診 し ましょ う 。
1200,子ども が 生まれ たら 、 どんな こと が あり ます か 。,赤ちゃん の 出生 通知 票 を お 出し いただい た ご 家庭 を 、 保健 師 ・ 助産 師 もしくは 訪問 相談 員 が 訪問 し ます 。 新生児 訪問 は 、 生後 2 か月 まで で とくに 必要 が ある 場合 、 保健 師 または 助産 師 が うかがい ます 。 こんにちは 赤ちゃん 訪問 は 、 生後 4 か月 まで に すべて の 乳児 の ご 家庭 に 保健 師 または 訪問 相談 員 が うかがい ます 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
1201,子ども が 生まれ たら 、 どんな こと が あり ます か 。,赤ちゃん の 出生 通知 票 を お 出し いただい た ご 家庭 を 、 保健 師 ・ 助産 師 もしくは 訪問 相談 員 が 訪問 し ます 。 新生児 訪問 は 、 生後 2 か月 まで で とくに 必要 が ある 場合 、 保健 師 または 助産 師 が うかがい ます 。 こんにちは 赤ちゃん 訪問 は 、 生後 4 か月 まで に すべて の 乳児 の ご 家庭 に 保健 師 または 訪問 相談 員 が うかがい ます 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
1202,子ども が 生まれ たら 、 どんな こと が あり ます か 。,赤ちゃん の 出生 通知 票 を お 出し いただい た ご 家庭 を 、 保健 師 ・ 助産 師 もしくは 訪問 相談 員 が 訪問 し ます 。 新生児 訪問 は 、 生後 2 か月 まで で とくに 必要 が ある 場合 、 保健 師 または 助産 師 が うかがい ます 。 こんにちは 赤ちゃん 訪問 は 、 生後 4 か月 まで に すべて の 乳児 の ご 家庭 に 保健 師 または 訪問 相談 員 が うかがい ます 。 [UNK] 詳しく は こちら ( 自治体 HP 内 関連 ページ の URL )
1203,自分 の 軽減 金額 を 教え て ください 。,( 保育 利用 料 軽減 について 記載 し て ください 。 ) 例 「 保育 利用 料 軽減 金額 は 、 世帯 の 住民 税 等 により 異なる ため 、 申し訳 あり ませ ん が 、 具体 的 な 金額 は お 答え でき ませ ん 。 」
1204,自分 の 軽減 金額 を 教え て ください 。,( 保育 利用 料 軽減 について 記載 し て ください 。 ) 例 「 保育 利用 料 軽減 金額 は 、 世帯 の 住民 税 等 により 異なる ため 、 申し訳 あり ませ ん が 、 具体 的 な 金額 は お 答え でき ませ ん 。 」
1205,自分 の 軽減 金額 を 教え て ください 。,( 保育 利用 料 軽減 について 記載 し て ください 。 ) 例 「 保育 利用 料 軽減 金額 は 、 世帯 の 住民 税 等 により 異なる ため 、 申し訳 あり ませ ん が 、 具体 的 な 金額 は お 答え でき ませ ん 。 」
1206,近く の 公園 を 教え て ください 。,( 位置 情報 を 利用 し て 近隣 の 施設 を 検索 する 機能 が ある 場合 は 、 検索 方法 を 記載 し て ください 。 ) 例 「 お 近く の 公園 は 、 メニュー の 周辺 施設 検索 より 探す こと が でき ます 。 周辺 施設 検索 を タップ し て 位置 情報 を 送っ て ください 。 」
1207,近く の 公園 を 教え て ください 。,( 位置 情報 を 利用 し て 近隣 の 施設 を 検索 する 機能 が ある 場合 は 、 検索 方法 を 記載 し て ください 。 ) 例 「 お 近く の 公園 は 、 メニュー の 周辺 施設 検索 より 探す こと が でき ます 。 周辺 施設 検索 を タップ し て 位置 情報 を 送っ て ください 。 」
1208,近く の 公園 を 教え て ください 。,( 位置 情報 を 利用 し て 近隣 の 施設 を 検索 する 機能 が ある 場合 は 、 検索 方法 を 記載 し て ください 。 ) 例 「 お 近く の 公園 は 、 メニュー の 周辺 施設 検索 より 探す こと が でき ます 。 周辺 施設 検索 を タップ し て 位置 情報 を 送っ て ください 。 」
1209,出生 通知 票 について 教え て ください 。,出生 通知 票 と は 赤ちゃん が 生まれ た とき に 提出 いただく もの です 。 こんにちは 赤ちゃん 訪問 や 乳幼児 健 診 の 参考 に さ せ て いただき ます ので 、 妊娠 中 や 生まれ た とき に 気 に なっ た こと など 、 何 か 心配 な こと が あれ ば ご 記入 ください 。 [UNK] お 問い合わせ ( 自治体 の 担当 課 等 の 名称 ) ( 電話 番号 )/( 開 庁 時間 )
1210,出生 通知 票 について 教え て ください 。,出生 通知 票 と は 赤ちゃん が 生まれ た とき に 提出 いただく もの です 。 こんにちは 赤ちゃん 訪問 や 乳幼児 健 診 の 参考 に さ せ て いただき ます ので 、 妊娠 中 や 生まれ た とき に 気 に なっ た こと など 、 何 か 心配 な こと が あれ ば ご 記入 ください 。 [UNK] お 問い合わせ ( 自治体 の 担当 課 等 の 名称 ) ( 電話 番号 )/( 開 庁 時間 )
1211,出生 通知 票 について 教え て ください 。,出生 通知 票 と は 赤ちゃん が 生まれ た とき に 提出 いただく もの です 。 こんにちは 赤ちゃん 訪問 や 乳幼児 健 診 の 参考 に さ せ て いただき ます ので 、 妊娠 中 や 生まれ た とき に 気 に なっ た こと など 、 何 か 心配 な こと が あれ ば ご 記入 ください 。 [UNK] お 問い合わせ ( 自治体 の 担当 課 等 の 名称 ) ( 電話 番号 )/( 開 庁 時間 )
